,wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh
9,4797.0,4226.0,4115.0,9501.0,3750.0,3200.0,4931.5,0.0,0.0,0.0,0.0,0.0,612.0,4797.0,4226.0,4115.0,9501.0,3750.0,2588.0,299674.0,327148.0,272511.0,356647.0,329679.0,317453.0,317185.3333333334,34134.0,31557.0,30033.0,37482.0,34483.0,37489.0,152437.0,174897.0,144430.0,193527.0,186399.0,172870.0,113103.0,120694.0,98048.0,125638.0,108797.0,107094.0,28640.0,27418.0,27095.0,28149.0,17984.0,27816.0,26183.66666666667,18651.0,19784.0,18696.0,21751.0,11137.0,18954.0,8550.0,7182.0,7444.0,6145.0,6167.0,7584.0,1439.0,452.0,955.0,253.0,680.0,1278.0,297366.0,341883.0,295579.0,340323.0,315031.0,313737.0,333194.0,319587.5714285714,128998.0,153164.0,131826.0,160404.0,138946.0,136074.0,145416.0,113339.0,123468.0,113390.0,126078.0,121158.0,121868.0,128865.0,55029.0,65251.0,50363.0,53841.0,54927.0,55795.0,58913.0,0.45220000000000005,0.221,0.4098,0.27260000000000006,0.5136000000000001,0.6091999999999999,0.1394,0.36100000000000004,0.052000000000000005,0.022000000000000002,0.725,0.42100000000000004,1.0410000000000001,0.45220000000000005,0.037,0.115,0.059,0.3,1.538,0.4098,0.034,0.15700000000000003,0.19399999999999998,0.023,0.697,0.221,0.093,0.35600000000000004,0.37300000000000005,0.35000000000000003,0.191,0.27260000000000006,0.34199999999999997,0.836,0.5990000000000001,0.373,0.418,0.5136000000000001,0.149,1.011,0.184,0.187,1.5149999999999997,0.6091999999999999,0.12599999999999997,0.092,0.052,0.229,0.19799999999999998,0.1394,21.799999999999997,44.900000000000006,38.8,57.3,2.3,4.2,3.4,6.0,12.6,28.0,24.3,33.9,6.9,12.7,11.1,17.4,622.3299999999999,516.21,716.8799999999999,958.04,1430.0900000000001,673.36,1008.5600000000002,619.42,515.45,716.8799999999999,958.04,1430.0900000000001,673.36,1008.5600000000002,622.3299999999999,515.45,716.8799999999999,958.04,1430.0900000000001,672.64,1008.5600000000002
10,4599.0,3299.0,4892.0,4259.0,9736.0,18950.0,7622.499999999999,0.0,0.0,0.0,0.0,0.0,3723.0,4599.0,3299.0,4892.0,4259.0,9736.0,15227.0,278632.0,368931.0,224358.0,369937.0,223221.0,183305.0,274730.6666666667,34633.0,33981.0,28203.0,38604.0,25346.0,30500.0,135039.0,197075.0,113156.0,201926.0,134946.0,90697.0,108960.0,137875.0,82999.0,129407.0,62929.0,62108.0,27834.0,28362.0,27750.0,28204.0,17441.0,26905.0,26082.666666666668,18068.0,20362.0,18794.0,21873.0,10978.0,17772.0,8459.0,7550.0,7785.0,6068.0,5806.0,7934.0,1307.0,450.0,1171.0,263.0,657.0,1199.0,290588.0,343895.0,289826.0,329009.0,302884.0,288407.0,355060.0,314238.4285714286,127583.0,151948.0,126474.0,151956.0,134759.0,124298.0,159192.0,110165.0,125738.0,111721.0,123598.0,116326.0,112620.0,134402.0,52840.0,66209.0,51631.0,53455.0,51799.0,51489.0,61466.0,0.23119999999999993,0.20020000000000002,0.23040000000000002,0.29500000000000004,0.37279999999999996,0.5832,0.43359999999999993,0.2206,0.12,0.015,0.04,0.979,0.002,0.23119999999999993,0.162,0.12200000000000001,0.204,0.6540000000000001,0.010000000000000002,0.23040000000000002,0.774,0.021,0.033,0.166,0.007,0.20020000000000002,0.485,0.16000000000000003,0.271,0.12,0.439,0.29500000000000004,0.359,0.388,0.404,0.202,0.511,0.37279999999999996,0.369,1.107,0.14700000000000002,0.749,0.544,0.5832,0.137,0.133,0.088,1.6869999999999998,0.123,0.43359999999999993,21.799999999999997,44.900000000000006,38.8,57.3,2.3,4.2,3.4,6.0,12.6,28.0,24.3,33.9,6.9,12.7,11.1,17.4,615.89,779.59,675.53,1032.6199999999997,1197.0600000000004,605.72,998.3200000000002,606.5999999999999,779.59,675.53,1032.6199999999997,1197.0600000000004,605.72,998.3200000000002,615.89,779.59,675.53,1032.6199999999997,1197.0600000000004,605.72,998.3200000000002
11,5219.0,1325.0,5307.0,5132.0,2653.0,11051.0,5114.500000000001,0.0,0.0,0.0,0.0,0.0,2981.0,5219.0,1325.0,5307.0,5132.0,2653.0,8070.0,312395.0,370264.0,239654.0,364266.0,203225.0,176353.0,277692.8333333334,33803.0,34839.0,28646.0,37574.0,20005.0,28266.0,170982.0,194480.0,120509.0,199200.0,121191.0,85272.0,107610.0,140945.0,90499.0,127492.0,62029.0,62815.0,28293.0,28854.0,28275.0,28110.0,16726.0,27404.0,26277.000000000004,18485.0,20794.0,19401.0,21906.0,10933.0,17409.0,8456.0,7545.0,7744.0,5955.0,5102.0,8629.0,1352.0,515.0,1130.0,249.0,691.0,1366.0,311142.0,347889.0,300183.0,329879.0,301168.0,272402.0,364417.0,318154.28571428574,140838.0,152747.0,132200.0,150517.0,135195.0,114441.0,163442.0,114393.0,127132.0,114866.0,125273.0,113933.0,107970.0,139222.0,55911.0,68010.0,53117.0,54089.0,52040.0,49991.0,61753.0,0.3422,0.19920000000000002,0.42119999999999996,0.27640000000000003,0.40920000000000006,0.45,0.3008,0.32086666666666663,0.385,0.267,0.371,0.11000000000000001,0.578,0.3422,0.3549999999999999,0.262,0.45099999999999996,0.064,0.9740000000000001,0.42119999999999996,0.45400000000000007,0.024,0.46,0.006,0.052000000000000005,0.19920000000000002,0.252,0.5960000000000001,0.313,0.101,0.12,0.27640000000000003,0.847,0.431,0.332,0.38299999999999995,0.053000000000000005,0.40920000000000006,0.112,0.316,1.009,0.257,0.556,0.45,0.202,0.34900000000000003,0.422,0.09,0.441,0.3008,21.799999999999997,44.900000000000006,38.8,57.3,2.3,4.2,3.4,6.0,12.6,28.0,24.3,33.9,6.9,12.7,11.1,17.4,680.6700000000001,708.86,693.8000000000001,858.72,1190.8100000000002,591.7199999999999,1075.9899999999998,636.5,708.86,693.8000000000001,858.72,1190.8100000000002,591.7199999999999,1075.9899999999998,676.8500000000001,708.86,693.8000000000001,858.72,1190.8100000000002,591.7199999999999,1075.9899999999998
12,4760.0,3204.0,2884.0,8850.0,10989.0,14528.0,7535.833333333333,0.0,0.0,0.0,0.0,0.0,3140.0,4760.0,3204.0,2884.0,8850.0,10989.0,11388.0,300555.0,380987.0,318820.0,323221.0,177967.0,275578.0,296188.00000000006,31470.0,37233.0,31846.0,35604.0,20480.0,33386.0,167105.0,196187.0,175608.0,175645.0,101164.0,146151.0,101980.0,147567.0,111366.0,111972.0,56323.0,96041.0,27743.0,28882.0,27969.0,27208.0,16752.0,27203.0,25959.500000000004,18294.0,20804.0,19696.0,21734.0,10879.0,17621.0,8218.0,7547.0,7429.0,5225.0,5220.0,8217.0,1231.0,531.0,844.0,249.0,653.0,1365.0,299652.0,357642.0,310364.0,312168.0,297646.0,304734.0,357615.0,319974.4285714286,130620.0,159408.0,139825.0,139722.0,133010.0,132312.0,159818.0,114389.0,128541.0,119470.0,118859.0,113753.0,118858.0,136432.0,54643.0,69693.0,51069.0,53587.0,50883.0,53564.0,61365.0,0.5730000000000001,0.372,0.38380000000000003,0.6556,0.6848,0.7255999999999999,0.7686,0.4429333333333334,0.59,1.469,0.436,0.198,0.172,0.5730000000000001,0.092,0.49200000000000005,0.228,0.662,0.445,0.38380000000000003,0.09999999999999999,0.129,1.045,0.354,0.232,0.372,1.416,0.589,0.852,0.12300000000000001,0.298,0.6556,0.8290000000000001,1.6219999999999999,0.7000000000000001,0.08,0.193,0.6848,1.2239999999999998,0.9309999999999999,0.548,0.767,0.158,0.7255999999999999,1.1820000000000002,1.265,0.443,0.111,0.8419999999999999,0.7686,21.799999999999997,44.900000000000006,38.8,57.3,2.3,4.2,3.4,6.0,12.6,28.0,24.3,33.9,6.9,12.7,11.1,17.4,630.05,720.53,837.72,746.97,1183.47,647.72,1010.3299999999998,630.05,698.82,754.4300000000001,746.97,1183.47,647.72,1010.3299999999998,630.05,698.82,733.2699999999999,746.97,1183.47,647.72,1010.3299999999998
13,3508.0,3607.0,2869.0,9114.0,11385.0,19173.0,8276.0,0.0,0.0,0.0,0.0,0.0,3682.0,3508.0,3607.0,2869.0,9114.0,11385.0,15491.0,336123.0,401376.0,271656.0,255531.0,226107.0,206214.0,282834.5,34528.0,38666.0,30358.0,29911.0,23770.0,26134.0,181953.0,203231.0,138053.0,142518.0,131292.0,110202.0,119642.0,159479.0,103245.0,83102.0,71045.0,69878.0,28351.0,28677.0,27751.0,26697.0,17085.0,27072.0,25938.833333333332,18624.0,20809.0,19894.0,21298.0,11012.0,17757.0,8283.0,7416.0,7225.0,5124.0,5385.0,8190.0,1444.0,452.0,632.0,275.0,688.0,1125.0,310053.0,372619.0,303322.0,307263.0,327544.0,294894.0,368805.0,326357.14285714284,136497.0,172891.0,136408.0,137612.0,144266.0,125468.0,162650.0,116971.0,131657.0,114383.0,116391.0,126657.0,116198.0,141698.0,56585.0,68071.0,52531.0,53260.0,56621.0,53228.0,64457.0,0.269,0.2306,0.6613999999999999,0.9032,0.8154,0.8119999999999999,0.8312000000000002,0.387,0.38,0.07900000000000001,0.33,0.52,0.036,0.269,0.421,0.44000000000000006,0.385,1.727,0.334,0.6613999999999999,0.18799999999999997,0.206,0.502,0.17900000000000002,0.078,0.2306,0.517,0.675,1.978,1.035,0.311,0.9032,0.082,0.29600000000000004,2.103,0.918,0.678,0.8154,0.28700000000000003,1.251,1.107,1.1329999999999998,0.28200000000000003,0.8119999999999999,0.47400000000000003,0.8400000000000001,0.559,1.799,0.484,0.8312000000000002,21.799999999999997,44.900000000000006,38.8,57.3,2.3,4.2,3.4,6.0,12.6,28.0,24.3,33.9,6.9,12.7,11.1,17.4,692.78,1340.73,738.86,714.8700000000001,1194.3199999999997,588.0600000000001,1689.88,663.03,723.87,727.51,714.8700000000001,1194.3199999999997,588.0600000000001,1689.88,685.62,723.87,725.33,714.8700000000001,1194.3199999999997,588.0600000000001,1689.88
14,4703.0,1654.0,734.0,9729.0,4988.0,19318.0,6854.333333333335,0.0,0.0,0.0,0.0,0.0,2945.0,4703.0,1654.0,734.0,9729.0,4988.0,16373.0,307166.0,415801.0,302412.0,259513.0,275984.0,217516.0,296398.6666666667,31990.0,39324.0,31565.0,30153.0,29864.0,25049.0,161001.0,211669.0,162992.0,145384.0,153447.0,119828.0,114175.0,164808.0,107855.0,83976.0,92673.0,72639.0,28443.0,28037.0,27136.0,25771.0,17538.0,27048.0,25662.166666666668,18746.0,20253.0,19737.0,20722.0,11428.0,17746.0,8332.0,7352.0,6935.0,4806.0,5558.0,8255.0,1365.0,432.0,464.0,243.0,552.0,1047.0,309374.0,380312.0,312990.0,334233.0,326277.0,288885.0,380848.0,333274.14285714284,136322.0,176078.0,139829.0,151001.0,147497.0,122495.0,168482.0,116564.0,134604.0,118551.0,128610.0,122738.0,113772.0,146372.0,56488.0,69630.0,54610.0,54622.0,56042.0,52618.0,65994.0,0.5698000000000001,0.20539999999999997,0.7132,0.7814,0.46559999999999996,0.8710000000000001,0.7605999999999999,0.4961333333333333,0.929,1.4689999999999999,0.027,0.165,0.259,0.5698000000000001,0.32000000000000006,2.161,0.032,0.786,0.267,0.7132,0.06,0.6519999999999999,0.059000000000000004,0.119,0.137,0.20539999999999997,1.014,2.284,0.11499999999999999,0.16799999999999998,0.32600000000000007,0.7814,0.626,1.2489999999999999,0.11699999999999999,0.187,0.14900000000000002,0.46559999999999996,1.4670000000000003,0.14800000000000002,0.722,0.34600000000000003,1.672,0.8710000000000001,1.158,2.2039999999999997,0.084,0.215,0.14200000000000002,0.7605999999999999,21.1,42.7,36.800000000000004,57.3,2.1,3.9,3.1,6.0,12.3,26.8,23.3,33.9,6.7,12.0,10.4,17.4,652.4300000000001,1397.71,741.5100000000001,710.2700000000001,1250.2700000000002,591.11,1746.85,626.41,818.1200000000001,741.5100000000001,710.2700000000001,1245.2400000000002,591.11,1744.45,652.4300000000001,818.1200000000001,721.2800000000001,710.2700000000001,1250.2700000000002,591.11,1744.45
15,4671.0,1150.0,1017.0,1650.0,6588.0,17311.0,5397.833333333332,0.0,0.0,0.0,0.0,0.0,3353.0,4671.0,1150.0,1017.0,1650.0,6588.0,13958.0,307635.0,406711.0,365131.0,299636.0,277827.0,239143.0,316013.8333333334,30663.0,38201.0,35563.0,30587.0,31204.0,25829.0,164219.0,204375.0,203156.0,167372.0,155782.0,143297.0,112753.0,164135.0,126412.0,101677.0,90841.0,70017.0,28238.0,27164.0,27732.0,25451.0,18507.0,27310.0,25733.666666666668,18581.0,19748.0,20073.0,20662.0,11884.0,17826.0,8475.0,7000.0,7301.0,4581.0,6049.0,8348.0,1182.0,416.0,358.0,208.0,574.0,1136.0,300145.0,362859.0,345137.0,323174.0,328255.0,283719.0,368947.0,330319.4285714286,127143.0,163243.0,156213.0,143672.0,152279.0,120163.0,165365.0,115035.0,130277.0,130117.0,124383.0,120869.0,112783.0,139999.0,57967.0,69339.0,58807.0,55119.0,55107.0,50773.0,63583.0,0.647,0.37679999999999997,0.7889999999999999,0.664,1.0328000000000002,0.5402,0.7644,0.6042666666666666,1.04,1.688,0.055,0.021000000000000005,0.43100000000000005,0.647,0.597,2.421,0.41700000000000004,0.04599999999999999,0.46399999999999997,0.7889999999999999,0.723,0.946,0.083,0.034,0.09799999999999999,0.37679999999999997,0.213,2.6350000000000002,0.14400000000000002,0.09300000000000001,0.23500000000000001,0.664,0.469,3.2640000000000002,0.504,0.095,0.832,1.0328000000000002,0.981,0.08199999999999999,0.604,0.768,0.266,0.5402,0.383,2.46,0.181,0.046,0.752,0.7644,21.1,42.7,36.800000000000004,57.3,2.1,3.9,3.1,6.0,12.3,26.8,23.3,33.9,6.7,12.0,10.4,17.4,650.85,671.52,989.4300000000001,770.8999999999999,1261.51,587.9699999999998,1309.02,638.1100000000001,667.26,858.79,770.8999999999999,1249.93,587.9699999999998,1309.02,650.85,667.26,748.02,770.8999999999999,1258.72,587.9699999999998,1309.02
16,3131.0,433.0,2118.0,1725.0,5334.0,12194.0,4155.833333333333,0.0,0.0,0.0,0.0,0.0,2937.0,3131.0,433.0,2118.0,1725.0,5334.0,9257.0,328503.0,381728.0,348020.0,315115.0,305391.0,255015.0,322295.3333333334,29503.0,35946.0,34777.0,31439.0,33417.0,28538.0,182679.0,188949.0,192100.0,175641.0,172081.0,151336.0,116321.0,156833.0,121143.0,108035.0,99893.0,75141.0,28591.0,26975.0,27817.0,24921.0,19176.0,27522.0,25833.666666666668,18987.0,19649.0,20048.0,20389.0,12401.0,17844.0,8531.0,6940.0,7510.0,4339.0,6186.0,8482.0,1073.0,386.0,259.0,193.0,589.0,1196.0,290835.0,365814.0,332011.0,319209.0,341888.0,280943.0,352712.0,326201.71428571426,120994.0,164223.0,152325.0,137891.0,156668.0,117167.0,157685.0,111838.0,131593.0,123941.0,125978.0,127877.0,112914.0,135043.0,58003.0,69998.0,55745.0,55340.0,57343.0,50862.0,59984.0,0.7209999999999999,0.1638,0.7375999999999999,1.3174,0.9646000000000001,0.8452,0.7150000000000001,0.5408,1.434,0.23999999999999996,0.272,1.6540000000000001,0.005,0.7209999999999999,2.456,0.135,0.19599999999999998,0.889,0.012,0.7375999999999999,0.24500000000000002,0.009000000000000001,0.147,0.308,0.11,0.1638,2.448,1.654,0.53,0.41400000000000003,1.541,1.3174,2.006,1.402,0.5940000000000001,0.43700000000000006,0.384,0.9646000000000001,1.8260000000000003,0.074,0.902,0.9049999999999999,0.519,0.8452,2.495,0.344,0.38900000000000007,0.206,0.141,0.7150000000000001,21.1,42.7,36.800000000000004,57.3,2.1,3.9,3.1,6.0,12.3,26.8,23.3,33.9,6.7,12.0,10.4,17.4,655.87,634.48,821.61,808.11,1270.9899999999998,586.7900000000001,1257.9300000000003,655.61,634.48,763.1500000000001,808.11,1270.9899999999998,586.7900000000001,1257.9300000000003,655.87,634.48,737.37,808.11,1270.9899999999998,586.7900000000001,1257.9300000000003
17,1185.0,889.0,880.0,4328.0,2934.0,10142.0,3392.9999999999995,0.0,0.0,0.0,0.0,0.0,940.0,1185.0,889.0,880.0,4328.0,2934.0,9202.0,326547.0,404644.0,286077.0,333061.0,353465.0,217494.0,320214.66666666674,30672.0,38225.0,34259.0,33284.0,38432.0,29022.0,176168.0,203108.0,147264.0,184800.0,194979.0,120311.0,119707.0,163311.0,104554.0,114977.0,120054.0,68161.0,28882.0,27511.0,27716.0,25809.0,18688.0,27938.0,26090.666666666664,19391.0,19995.0,19666.0,20353.0,12251.0,18363.0,8321.0,7161.0,7674.0,5289.0,5914.0,8253.0,1170.0,355.0,376.0,167.0,523.0,1322.0,295184.0,384962.0,311451.0,328857.0,344035.0,267062.0,358990.0,327220.14285714284,123351.0,175457.0,145180.0,144486.0,153819.0,109546.0,160912.0,113309.0,138513.0,114922.0,128399.0,131557.0,107620.0,137161.0,58524.0,70992.0,51349.0,55972.0,58659.0,49896.0,60917.0,0.3988,0.11379999999999998,0.47540000000000004,0.5614000000000001,0.9652000000000001,1.0574,0.6516,0.3293333333333333,0.228,0.13,0.533,1.033,0.07,0.3988,0.42,0.11,0.19599999999999998,1.416,0.23500000000000001,0.47540000000000004,0.15800000000000003,0.039,0.182,0.07600000000000001,0.11399999999999999,0.11379999999999998,0.7470000000000001,0.41400000000000003,0.112,1.2850000000000001,0.24899999999999997,0.5614000000000001,2.589,0.618,0.214,0.981,0.42400000000000004,0.9652000000000001,0.23600000000000002,1.058,0.413,1.69,1.8899999999999997,1.0574,0.6390000000000001,0.12100000000000001,0.13799999999999998,2.266,0.094,0.6516,21.1,42.7,36.800000000000004,57.3,2.1,3.9,3.1,6.0,12.3,26.8,23.3,33.9,6.7,12.0,10.4,17.4,671.91,1036.95,715.19,857.8199999999999,1468.12,558.2599999999999,1308.45,671.91,910.27,715.19,857.8199999999999,1468.12,558.2599999999999,1308.45,671.91,910.27,714.0500000000001,857.8199999999999,1468.12,558.2599999999999,1308.45
18,1740.0,675.0,1914.0,4978.0,455.0,11645.0,3567.8333333333335,0.0,0.0,0.0,0.0,0.0,2045.0,1740.0,675.0,1914.0,4978.0,455.0,9600.0,393450.0,408624.0,274562.0,365566.0,301116.0,221099.0,327402.8333333333,37390.0,38771.0,32964.0,36117.0,35456.0,32355.0,210824.0,206256.0,141005.0,198463.0,167258.0,114591.0,145236.0,163597.0,100593.0,130986.0,98402.0,74153.0,29205.0,27416.0,28013.0,26664.0,17298.0,27912.0,26084.666666666664,19720.0,20041.0,19447.0,20665.0,12051.0,18680.0,8476.0,7056.0,7808.0,5845.0,4811.0,8060.0,1009.0,319.0,758.0,154.0,436.0,1172.0,330793.0,386270.0,299170.0,329464.0,318111.0,278738.0,352373.0,327845.5714285714,141817.0,177063.0,138651.0,144751.0,141355.0,117501.0,154609.0,125648.0,136993.0,110689.0,128257.0,122257.0,110056.0,137845.0,63328.0,72214.0,49830.0,56456.0,54499.0,51181.0,59919.0,0.7444,0.119,0.9111999999999998,1.0837999999999999,1.0724,0.7778,0.8736,0.5915333333333332,0.6859999999999999,0.32599999999999996,0.651,0.371,1.688,0.7444,2.4739999999999998,0.226,0.205,0.616,1.035,0.9111999999999998,0.166,0.068,0.07100000000000001,0.214,0.076,0.119,0.625,0.303,0.186,2.129,2.176,1.0837999999999999,0.549,0.8840000000000001,0.361,1.534,2.034,1.0724,1.1230000000000002,1.129,0.6749999999999999,0.5269999999999999,0.435,0.7778,1.444,0.171,0.385,0.24,2.128,0.8736,21.1,42.7,36.800000000000004,57.3,2.1,3.9,3.1,6.0,12.3,26.8,23.3,33.9,6.7,12.0,10.4,17.4,787.8700000000001,1135.32,699.1199999999998,955.95,1322.4499999999996,548.3800000000002,1084.9900000000002,787.8700000000001,1096.8999999999999,699.1199999999998,955.95,1322.4499999999996,548.3800000000002,1084.9900000000002,767.3300000000002,1096.8999999999999,698.2599999999998,955.95,1322.4499999999996,548.3800000000002,1084.9900000000002
19,1870.0,375.0,2245.0,3702.0,2702.0,11704.0,3766.333333333333,0.0,0.0,0.0,0.0,0.0,3599.0,1870.0,375.0,2245.0,3702.0,2702.0,8105.0,391826.0,416039.0,248926.0,346315.0,291556.0,237112.0,321962.3333333334,37294.0,38601.0,31746.0,34357.0,37705.0,32334.0,211209.0,212877.0,128349.0,190373.0,158767.0,126455.0,143323.0,164561.0,88831.0,121585.0,95084.0,78323.0,28724.0,27495.0,28276.0,26350.0,16943.0,27954.0,25957.000000000004,19133.0,20033.0,19459.0,20584.0,12000.0,18792.0,8569.0,7141.0,7690.0,5599.0,4551.0,8026.0,1022.0,321.0,1127.0,167.0,392.0,1136.0,331856.0,390417.0,284151.0,311581.0,320448.0,288115.0,341532.0,324014.28571428574,143168.0,175663.0,128791.0,137613.0,143777.0,123504.0,147641.0,125729.0,140642.0,107038.0,120417.0,122021.0,113587.0,135213.0,62959.0,74112.0,48322.0,53551.0,54650.0,51024.0,58678.0,0.7827999999999999,0.23879999999999998,0.9666,1.2126,1.2736,1.174,1.0558,0.6627333333333333,1.562,0.29100000000000004,0.181,1.597,0.28300000000000003,0.7827999999999999,2.527,0.8190000000000001,0.15000000000000002,0.59,0.747,0.9666,0.848,0.010000000000000002,0.16699999999999998,0.16699999999999998,0.002,0.23879999999999998,1.995,0.31999999999999995,0.296,2.718,0.7340000000000001,1.2126,0.674,0.505,0.516,3.3240000000000003,1.3489999999999998,1.2736,1.694,0.5880000000000001,0.79,1.508,1.29,1.174,1.8090000000000002,0.705,0.226,1.4869999999999999,1.0519999999999998,1.0558,21.1,42.7,36.800000000000004,57.3,2.1,3.9,3.1,6.0,12.3,26.8,23.3,33.9,6.7,12.0,10.4,17.4,716.6000000000001,1220.8799999999999,689.68,804.3499999999999,1328.3399999999997,550.0400000000001,841.1700000000001,716.6000000000001,1167.6000000000001,689.68,757.49,1328.3399999999997,550.0400000000001,841.1700000000001,716.6000000000001,1167.6000000000001,689.68,757.49,1328.3399999999997,550.0400000000001,841.1700000000001
